2026-05-31, 10:33:16, 98888885, 101666661, 86805.53, 512, -2.92, 0.07, 10.36, 13.25, 1.08, -0.54, 0.06, 2.00, 1.42, 0.79, 2.72, 11.55, 17.88, 5.08, 0.20, -0.93, -0.18, -0.18, -1.94, -3.35, -0.49, 3.12, -0.73, -3.63, -2.64, 4.67, 7.78, 0.65, -3.78, -4.40, -3.27, -2.64, -2.64
2026-05-31, 10:33:16, 101666662, 104444438, 86805.53, 512, -9.84, -8.78, -1.10, -0.19, -5.75, -5.75, -4.05, 2.65, 1.27, -2.88, -1.25, 6.16, 12.24, 3.32, -0.58, 0.05, -1.52, -1.52, -4.30, -3.87, -1.27, -0.47, -3.97, -6.48, -6.50, -5.33, -4.91, -7.47, -8.02, -8.25, -5.74, -7.22, -7.22
2026-05-31, 10:33:16, 104444439, 107222215, 86805.53, 512, -2.90, -1.18, -2.15, 4.16, -0.27, 1.63, 4.69, 13.14, 17.94, 5.75, 2.01, 0.86, 2.54, 0.60, -0.05, -0.03, 0.41, 0.41, -0.47, 1.49, 3.66, 14.61, 12.26, 2.47, -0.17, 0.50, 4.57, 0.67, -1.69, -2.19, -2.97, -0.32, -0.32
2026-05-31, 10:33:16, 107222216, 109999992, 86805.53, 512, -4.23, 6.31, -4.67, -5.32, -4.22, -2.48, 0.55, 9.46, 15.99, 8.22, 0.48, -2.55, -3.00, -2.80, -3.23, -1.71, -4.24, -4.24, -3.83, 2.11, 4.04, -2.32, -3.82, -5.04, -4.96, -2.22, -0.14, -0.22, -3.23, -7.28, -6.29, -4.66, -4.66
2026-05-31, 10:33:17, 85000000, 87777776, 86805.53, 768, -9.11, -7.74, -6.52, -4.56, -3.58, -1.63, -2.21, -2.59, -2.56, -1.55, 0.69, 4.54, 4.74, -1.65, -1.92, -2.13, -2.56, -2.56, 3.15, 4.02, 6.24, 5.81, 0.30, -2.61, -3.84, -4.10, -3.77, -2.81, -3.08, -2.18, -3.34, -7.83, -7.83
2026-05-31, 10:33:17, 87777777, 90555553, 86805.53, 768, -6.97, -7.20, -6.07, -2.02, 4.24, -3.65, -3.94, -3.19, -2.20, -0.67, 1.51, 5.31, 14.26, 23.74, 10.28, 3.99, -0.99, -0.99, -2.20, -3.48, -3.43, -0.05, 4.17, -0.27, -4.73, -4.05, -3.83, -5.14, -5.47, -7.17, -7.60, -6.18, -6.18
2026-05-31, 10:33:17, 90555554, 93333330, 86805.53, 768, -14.10, -12.02, -8.39, -10.95, -9.74, -7.53, -6.05, -3.64, -1.43, 1.27, -0.58, -2.62, -3.77, -4.42, -7.47, -9.00, -9.08, -9.08, -8.30, -5.24, 3.82, -0.59, -5.61, -5.07, -5.51, -7.01, -8.25, -9.29, -10.26, -9.82, -11.50, -13.50, -13.50
2026-05-31, 10:33:17, 93333331, 96111107, 86805.53, 768, -1.06, -0.60, -0.79, 1.98, 13.15, 10.67, 3.85, -0.12, -1.27, 0.03, 0.10, 4.15, 0.81, 1.36, -0.36, -2.10, -1.67, -1.67, -0.34, -0.32, -0.40, 1.49, 8.32, 14.07, 3.41, 0.86, -0.16, 0.26, 3.75, 14.21, 11.45, 1.49, 1.49
2026-05-31, 10:33:17, 96111108, 98888884, 86805.53, 768, -7.02, -6.66, -2.04, -2.03, -3.87, -3.56, 0.08, 1.30, 1.06, -2.27, -0.74, 5.21, 6.56, -0.58, -2.05, -1.33, -0.71, -0.71, 0.21, 3.14, 12.28, 14.92, 4.75, 1.32, -0.11, 0.46, 1.19, -1.73, -3.16, 2.00, 1.59, -4.02, -4.02
2026-05-31, 10:33:17, 98888885, 101666661, 86805.53, 768, -2.66, 0.92, 11.43, 11.95, 1.22, -1.18, 0.49, 2.66, 1.57, 1.09, 3.62, 13.88, 17.11, 4.73, 0.35, -0.43, -0.09, -0.09, -1.70, -2.98, 0.33, 3.47, -1.73, -3.53, -0.82, 6.26, 6.93, -0.95, -3.88, -4.00, -3.04, -2.27, -2.27
2026-05-31, 10:33:17, 101666662, 104444438, 86805.53, 768, -10.28, -9.40, -2.93, 1.21, -5.82, -5.69, -2.71, 2.67, -0.41, -2.89, -1.66, 5.70, 12.09, 3.35, -0.57, -0.27, -2.25, -2.25, -4.23, -2.89, -1.95, -0.45, -3.55, -5.99, -6.51, -5.62, -5.11, -6.74, -7.90, -8.10, -5.86, -8.10, -8.10
2026-05-31, 10:33:17, 104444439, 107222215, 86805.53, 768, -2.36, -1.32, -1.60, 3.96, 0.86, 2.28, 5.70, 16.64, 15.20, 5.55, 2.38, 0.71, 2.65, 0.90, 0.50, -0.10, 0.70, 0.70, 0.19, 2.54, 4.16, 15.15, 10.75, 2.88, 0.65, 1.51, 4.51, 0.10, -1.50, -2.30, -2.43, 0.26, 0.26
2026-05-31, 10:33:17, 107222216, 109999992, 86805.53, 768, -2.00, 5.20, -4.82, -5.05, -4.44, -2.60, 0.89, 11.33, 15.98, 5.87, -0.41, -2.98, -3.12, -3.62, -4.10, -2.67, -3.16, -3.16, -1.47, 3.90, 2.06, -3.75, -4.02, -4.74, -3.86, -1.01, 0.94, -0.65, -4.60, -6.69, -6.44, -3.53, -3.53
2026-05-31, 10:33:18, 85000000, 87777776, 86805.53, 768, -8.96, -8.14, -6.10, -4.72, -3.93, -2.34, -1.92, -2.59, -2.98, -2.61, 0.97, 5.69, 3.39, -0.49, -2.51, -1.99, -2.46, -2.46, 0.30, 5.01, 6.11, 5.44, 2.01, -2.10, -3.73, -4.18, -3.90, -2.61, -3.39, -3.65, -2.76, -7.73, -7.73
2026-05-31, 10:33:18, 87777777, 90555553, 86805.53, 768, -6.44, -6.64, -5.28, -0.16, 3.37, -3.09, -3.30, -2.37, -1.28, 0.09, 2.48, 6.26, 15.14, 23.61, 9.51, 4.02, -0.73, -0.73, -1.87, -3.11, -3.54, -0.07, 3.60, 0.59, -3.60, -4.06, -3.82, -4.25, -5.10, -6.25, -6.64, -5.57, -5.57
2026-05-31, 10:33:18, 90555554, 93333330, 86805.53, 768, -13.87, -10.76, -10.37, -11.14, -9.98, -8.03, -7.03, -4.00, -0.32, 1.19, -0.57, -2.72, -4.31, -4.02, -8.17, -9.37, -9.33, -9.33, -8.36, -4.97, 3.58, -0.74, -5.41, -5.72, -6.58, -6.54, -8.01, -9.47, -10.32, -9.80, -11.83, -13.64, -13.64
2026-05-31, 10:33:18, 93333331, 96111107, 86805.53, 768, -1.24, -0.58, -1.15, 1.22, 13.18, 10.98, 3.92, -0.60, -1.22, -0.41, -1.40, 2.96, 2.82, 1.32, -0.01, -1.25, -2.25, -2.25, -1.03, -1.20, -0.28, 2.01, 13.01, 12.20, 2.23, 0.85, -0.37, 0.52, 3.66, 12.06, 12.89, 1.92, 1.92
2026-05-31, 10:33:18, 96111108, 98888884, 86805.53, 768, -7.05, -6.45, -1.79, -1.94, -3.84, -3.71, -0.01, 1.70, 0.23, -1.98, -1.40, 5.14, 6.32, 0.15, -2.03, -1.74, -1.38, -1.38, -0.79, 2.23, 12.49, 14.87, 3.78, 0.38, -0.90, 0.48, 1.06, -1.82, -3.00, 1.43, 2.07, -4.54, -4.54
2026-05-31, 10:33:18, 98888885, 101666661, 86805.53, 768, -3.04, 0.45, 11.67, 11.62, 1.05, -0.71, 0.55, 1.74, 1.39, 1.16, 3.39, 13.64, 17.30, 4.45, 0.60, -0.80, -0.35, -0.35, -1.84, -2.27, -0.46, 3.20, -0.92, -3.05, 0.17, 6.16, 6.55, -0.21, -3.79, -4.44, -3.37, -2.47, -2.47
2026-05-31, 10:33:18, 101666662, 104444438, 86805.53, 768, -10.22, -9.26, -3.07, 1.01, -6.29, -5.90, -3.80, 0.94, 1.65, -2.52, -1.13, 6.97, 11.44, 0.40, -1.17, -0.75, -2.05, -2.05, -4.18, -2.81, -1.23, -1.00, -4.30, -6.00, -5.96, -5.76, -5.39, -7.11, -7.95, -7.83, -6.37, -8.20, -8.20
2026-05-31, 10:33:18, 104444439, 107222215, 86805.53, 768, -2.63, -1.46, -1.44, 3.65, -0.39, 1.09, 4.42, 15.14, 16.89, 4.91, 1.35, 0.43, 2.36, 0.23, -0.03, -0.27, 0.05, 0.05, 0.38, 1.49, 3.91, 14.21, 12.83, 2.46, -0.12, 1.61, 3.65, 0.49, -1.97, -2.50, -2.79, -0.39, -0.39
2026-05-31, 10:33:18, 107222216, 109999992, 86805.53, 768, -2.45, 5.37, -3.37, -4.72, -4.07, -2.09, 1.31, 12.65, 15.74, 4.64, -1.23, -2.82, -2.99, -3.97, -3.98, -2.53, -3.16, -3.16, -0.64, 4.05, 1.73, -3.25, -4.07, -4.85, -3.28, -0.31, 0.72, -1.05, -5.08, -6.31, -6.40, -2.98, -2.98
2026-05-31, 10:33:19, 85000000, 87777776, 86805.53, 768, -8.86, -8.13, -6.11, -4.85, -3.66, -2.73, -2.05, -2.65, -2.66, -2.38, 1.12, 3.94, 4.29, 1.95, -2.43, -2.58, -2.32, -2.32, 1.87, 4.79, 5.36, 5.56, 2.10, -1.46, -4.02, -3.96, -3.97, -2.60, -3.49, -3.94, -4.25, -7.01, -7.01
2026-05-31, 10:33:19, 87777777, 90555553, 86805.53, 768, -7.52, -7.30, -5.82, -0.41, 2.90, -4.00, -4.03, -3.36, -2.19, -0.92, 1.08, 4.61, 12.07, 24.04, 7.59, 2.68, -1.35, -1.35, -2.47, -3.83, -4.19, -1.63, 4.32, -1.55, -5.03, -4.28, -3.06, -4.44, -5.50, -7.46, -7.90, -5.98, -5.98
2026-05-31, 10:33:19, 90555554, 93333330, 86805.53, 768, -14.01, -11.35, -9.47, -11.55, -10.20, -8.17, -5.86, -2.49, -1.22, -0.20, 0.59, -2.48, -4.03, -4.66, -7.92, -9.17, -9.20, -9.20, -8.31, -5.97, 3.17, 0.22, -5.16, -6.07, -6.02, -7.18, -7.84, -9.34, -10.54, -9.30, -11.92, -13.92, -13.92
2026-05-31, 10:33:19, 93333331, 96111107, 86805.53, 768, -0.85, -0.82, -0.85, 1.70, 13.05, 10.92, 3.67, -0.49, -0.67, -0.03, 1.68, 3.75, 1.30, 1.69, -1.01, -1.56, -1.31, -1.31, -0.45, -0.42, -0.14, 1.10, 10.14, 13.55, 3.30, 0.66, 0.05, 0.86, 3.78, 14.93, 10.29, 1.29, 1.29
2026-05-31, 10:33:19, 96111108, 98888884, 86805.53, 768, -6.77, -6.66, -2.19, -2.00, -3.89, -3.96, -0.58, 1.78, 1.11, -2.17, -0.79, 5.14, 6.74, -1.13, -2.61, -1.88, -1.01, -1.01, -0.63, 2.31, 11.23, 15.62, 3.98, 0.84, -0.52, 1.06, 0.72, -2.70, -4.14, 0.19, 2.75, -4.38, -4.38
2026-05-31, 10:33:19, 98888885, 101666661, 86805.53, 768, -2.64, 0.45, 10.25, 13.18, 1.40, -0.59, 0.39, 2.24, 1.56, 1.00, 3.66, 13.62, 17.16, 5.34, 0.69, -0.62, 0.52, 0.52, -1.91, -3.03, 0.39, 3.07, -1.40, -3.64, -2.29, 5.65, 7.59, -0.26, -3.40, -3.93, -2.68, -2.30, -2.30
2026-05-31, 10:33:19, 101666662, 104444438, 86805.53, 768, -10.04, -9.21, -2.55, 0.79, -5.49, -5.80, -1.02, 1.90, -0.01, -2.80, -1.83, 4.17, 12.64, 2.05, -0.93, -0.38, -2.62, -2.62, -3.90, -1.83, -2.12, -1.73, -2.91, -5.34, -6.48, -6.14, -5.18, -6.79, -7.51, -7.09, -5.82, -8.49, -8.49
